dep;jour;n_dose1;n_complet;n_rappel;n_cum_dose1;n_cum_complet;n_cum_rappel;couv_dose1;couv_complet;couv_rappel
44;2021-04-25;2029;1036;0;284149;96836;0;23.2;7.9;0.0
44;2021-04-26;5660;2863;0;289809;99699;0;23.7;8.1;0.0
44;2021-04-27;7482;4221;0;297291;103920;0;24.3;8.5;0.0
44;2021-04-28;7673;3780;0;304964;107700;0;24.9;8.8;0.0
44;2021-04-29;9065;4369;0;314029;112069;0;25.7;9.2;0.0
44;2021-04-30;9567;4729;0;323596;116798;0;26.4;9.5;0.0
44;2021-05-01;2969;887;0;326565;117685;0;26.7;9.6;0.0
44;2021-05-02;1969;612;0;328534;118297;0;26.9;9.7;0.0
44;2021-05-03;5552;4220;0;334086;122517;0;27.3;10.0;0.0
44;2021-05-04;6326;5323;0;340412;127840;0;27.8;10.4;0.0
44;2021-05-05;6031;4782;0;346443;132622;0;28.3;10.8;0.0
44;2021-05-06;7420;5074;0;353863;137696;0;28.9;11.3;0.0
44;2021-05-07;7403;5959;0;361266;143655;0;29.5;11.7;0.0
44;2021-05-08;2684;1283;0;363950;144938;0;29.7;11.8;0.0
44;2021-05-09;1890;1791;0;365840;146729;0;29.9;12.0;0.0
44;2021-05-10;6352;6021;0;372192;152750;0;30.4;12.5;0.0
44;2021-05-11;7608;6488;0;379800;159238;0;31.0;13.0;0.0
44;2021-05-12;8128;5965;0;387928;165203;0;31.7;13.5;0.0
44;2021-05-13;5770;1214;0;393698;166417;0;32.2;13.6;0.0
44;2021-05-14;7743;4141;0;401441;170558;0;32.8;13.9;0.0
44;2021-05-15;5052;2247;0;406493;172805;0;33.2;14.1;0.0
44;2021-05-16;3064;768;0;409557;173573;0;33.5;14.2;0.0
44;2021-05-17;6851;5247;0;416408;178820;0;34.0;14.6;0.0
44;2021-05-18;8220;5298;0;424628;184118;0;34.7;15.0;0.0
44;2021-05-19;8621;4399;0;433249;188517;0;35.4;15.4;0.0
44;2021-05-20;8982;4706;0;442231;193223;0;36.1;15.8;0.0
44;2021-05-21;9284;5266;0;451515;198489;0;36.9;16.2;0.0
44;2021-05-22;5571;2291;0;457086;200780;0;37.4;16.4;0.0
44;2021-05-23;2160;851;0;459246;201631;0;37.5;16.5;0.0
44;2021-05-24;5496;1637;0;464742;203268;0;38.0;16.6;0.0
44;2021-05-25;8257;5586;0;472999;208854;0;38.7;17.1;0.0
44;2021-05-26;8647;5137;0;481646;213991;0;39.4;17.5;0.0
44;2021-05-27;10203;5352;0;491849;219343;0;40.2;17.9;0.0
44;2021-05-28;9648;6902;0;501497;226245;0;41.0;18.5;0.0
44;2021-05-29;6430;3315;0;507927;229560;0;41.5;18.8;0.0
44;2021-05-30;2279;725;0;510206;230285;0;41.7;18.8;0.0
44;2021-05-31;8519;6121;0;518725;236406;0;42.4;19.3;0.0
44;2021-06-01;10514;6561;0;529239;242967;0;43.3;19.9;0.0
44;2021-06-02;10070;5652;0;539309;248619;0;44.1;20.3;0.0
44;2021-06-03;11349;5875;0;550658;254494;0;45.0;20.8;0.0
44;2021-06-04;10554;8132;0;561212;262626;0;45.9;21.5;0.0
44;2021-06-05;6409;4353;0;567621;266979;0;46.4;21.8;0.0
44;2021-06-06;2703;1107;0;570324;268086;0;46.6;21.9;0.0
44;2021-06-07;9484;6982;0;579808;275068;0;47.4;22.5;0.0
44;2021-06-08;11151;7618;0;590959;282686;0;48.3;23.1;0.0
44;2021-06-09;10777;6513;0;601736;289199;0;49.2;23.6;0.0
44;2021-06-10;11588;6076;0;613324;295275;0;50.1;24.1;0.0
44;2021-06-11;11845;8718;0;625169;303993;0;51.1;24.8;0.0
44;2021-06-12;7844;4068;0;633013;308061;0;51.7;25.2;0.0
44;2021-06-13;3357;1065;0;636370;309126;0;52.0;25.3;0.0
44;2021-06-14;8460;8406;0;644830;317532;0;52.7;26.0;0.0
44;2021-06-15;10962;8315;0;655792;325847;0;53.6;26.6;0.0
44;2021-06-16;10715;7648;0;666507;333495;0;54.5;27.3;0.0
44;2021-06-17;11518;8662;0;678025;342157;0;55.4;28.0;0.0
44;2021-06-18;10499;10017;1;688524;352174;1;56.3;28.8;0.0
44;2021-06-19;5920;4285;0;694444;356459;1;56.8;29.1;0.0
44;2021-06-20;2597;1363;0;697041;357822;1;57.0;29.2;0.0
44;2021-06-21;7027;9889;0;704068;367711;1;57.5;30.1;0.0
44;2021-06-22;8129;10580;0;712197;378291;1;58.2;30.9;0.0
44;2021-06-23;8243;9137;0;720440;387428;1;58.9;31.7;0.0
44;2021-06-24;8955;8643;0;729395;396071;1;59.6;32.4;0.0
44;2021-06-25;7274;10822;0;736669;406893;1;60.2;33.3;0.0
44;2021-06-26;2950;6469;0;739619;413362;1;60.5;33.8;0.0
44;2021-06-27;935;2515;0;740554;415877;1;60.5;34.0;0.0
44;2021-06-28;4961;10165;0;745515;426042;1;60.9;34.8;0.0
44;2021-06-29;5974;12146;0;751489;438188;1;61.4;35.8;0.0
44;2021-06-30;5866;10661;2;757355;448849;3;61.9;36.7;0.0
44;2021-07-01;6601;10696;0;763956;459545;3;62.4;37.6;0.0
44;2021-07-02;6061;12756;2;770017;472301;5;62.9;38.6;0.0
44;2021-07-03;2568;7059;1;772585;479360;6;63.1;39.2;0.0
44;2021-07-04;1067;2327;0;773652;481687;6;63.2;39.4;0.0
44;2021-07-05;4792;11932;2;778444;493619;8;63.6;40.3;0.0
44;2021-07-06;5398;12766;1;783842;506385;9;64.1;41.4;0.0
44;2021-07-07;5960;11241;1;789802;517626;10;64.6;42.3;0.0
44;2021-07-08;6759;11998;1;796561;529624;11;65.1;43.3;0.0
44;2021-07-09;5621;14282;2;802182;543906;13;65.6;44.5;0.0
44;2021-07-10;2276;7174;0;804458;551080;13;65.8;45.0;0.0
44;2021-07-11;867;2645;0;805325;553725;13;65.8;45.3;0.0
44;2021-07-12;3972;14074;0;809297;567799;13;66.1;46.4;0.0
44;2021-07-13;5459;14852;2;814756;582651;15;66.6;47.6;0.0
44;2021-07-14;3633;6120;0;818389;588771;15;66.9;48.1;0.0
44;2021-07-15;6944;14348;0;825333;603119;15;67.5;49.3;0.0
44;2021-07-16;7859;14907;1;833192;618026;16;68.1;50.5;0.0
44;2021-07-17;3281;7744;1;836473;625770;17;68.4;51.1;0.0
44;2021-07-18;1998;2881;0;838471;628651;17;68.5;51.4;0.0
44;2021-07-19;4828;14630;0;843299;643281;17;68.9;52.6;0.0
44;2021-07-20;6364;15600;0;849663;658881;17;69.4;53.9;0.0
44;2021-07-21;6280;14058;1;855943;672939;18;70.0;55.0;0.0
44;2021-07-22;7253;13619;0;863196;686558;18;70.6;56.1;0.0
44;2021-07-23;6633;15397;0;869829;701955;18;71.1;57.4;0.0
44;2021-07-24;3188;8560;0;873017;710515;18;71.4;58.1;0.0
44;2021-07-25;1121;3118;0;874138;713633;18;71.4;58.3;0.0
44;2021-07-26;6715;12505;2;880853;726138;20;72.0;59.3;0.0
44;2021-07-27;10277;12008;2;891130;738146;22;72.8;60.3;0.0
44;2021-07-28;9791;10604;0;900921;748750;22;73.6;61.2;0.0
44;2021-07-29;10908;10648;0;911829;759398;22;74.5;62.1;0.0
44;2021-07-30;9782;10702;1;921611;770100;23;75.3;62.9;0.0
44;2021-07-31;5136;5379;0;926747;775479;23;75.7;63.4;0.0
44;2021-08-01;2696;1454;0;929443;776933;23;76.0;63.5;0.0
44;2021-08-02;7168;9178;0;936611;786111;23;76.6;64.3;0.0
44;2021-08-03;9228;8129;1;945839;794240;24;77.3;64.9;0.0
44;2021-08-04;9791;6768;0;955630;801008;24;78.1;65.5;0.0
44;2021-08-05;11765;7207;0;967395;808215;24;79.1;66.1;0.0
44;2021-08-06;10165;7952;0;977560;816167;24;79.9;66.7;0.0
44;2021-08-07;4735;3680;0;982295;819847;24;80.3;67.0;0.0
44;2021-08-08;2586;1514;0;984881;821361;24;80.5;67.1;0.0
44;2021-08-09;8450;7336;2;993331;828697;26;81.2;67.7;0.0
44;2021-08-10;9766;7074;0;1003097;835771;26;82.0;68.3;0.0
44;2021-08-11;9672;6241;1;1012769;842012;27;82.8;68.8;0.0
44;2021-08-12;9589;6711;1;1022358;848723;28;83.6;69.4;0.0
44;2021-08-13;7839;5951;1;1030197;854674;29;84.2;69.9;0.0
44;2021-08-14;2934;3053;0;1033131;857727;29;84.4;70.1;0.0
44;2021-08-15;830;953;0;1033961;858680;29;84.5;70.2;0.0
44;2021-08-16;5291;7867;0;1039252;866547;29;84.9;70.8;0.0
44;2021-08-17;5358;8147;2;1044610;874694;31;85.4;71.5;0.0
44;2021-08-18;4722;7554;0;1049332;882248;31;85.8;72.1;0.0
44;2021-08-19;4652;8191;0;1053984;890439;31;86.1;72.8;0.0
44;2021-08-20;4283;8863;0;1058267;899302;31;86.5;73.5;0.0
44;2021-08-21;1862;4619;0;1060129;903921;31;86.6;73.9;0.0
44;2021-08-22;803;2535;0;1060932;906456;31;86.7;74.1;0.0
44;2021-08-23;3424;9299;0;1064356;915755;31;87.0;74.8;0.0
44;2021-08-24;3398;8770;0;1067754;924525;31;87.3;75.6;0.0
44;2021-08-25;2964;8530;0;1070718;933055;31;87.5;76.3;0.0
44;2021-08-26;2689;9997;2;1073407;943052;33;87.7;77.1;0.0
44;2021-08-27;2896;10467;1;1076303;953519;34;88.0;77.9;0.0
44;2021-08-28;1331;5707;0;1077634;959226;34;88.1;78.4;0.0
44;2021-08-29;518;2755;0;1078152;961981;34;88.1;78.6;0.0
44;2021-08-30;2381;10399;87;1080533;972380;121;88.3;79.5;0.0
44;2021-08-31;2599;10468;237;1083132;982848;358;88.5;80.3;0.0
44;2021-09-01;2550;8990;414;1085682;991838;772;88.7;81.1;0.1
44;2021-09-02;2175;7637;479;1087857;999475;1251;88.9;81.7;0.1
44;2021-09-03;1995;8988;498;1089852;1008463;1749;89.1;82.4;0.1
44;2021-09-04;1317;5463;193;1091169;1013926;1942;89.2;82.9;0.2
44;2021-09-05;453;1255;131;1091622;1015181;2073;89.2;83.0;0.2
44;2021-09-06;1487;5491;578;1093109;1020672;2651;89.3;83.4;0.2
44;2021-09-07;1383;4793;572;1094492;1025465;3223;89.5;83.8;0.3
44;2021-09-08;1733;5639;481;1096225;1031104;3704;89.6;84.3;0.3
44;2021-09-09;1358;4119;659;1097583;1035223;4363;89.7;84.6;0.4
44;2021-09-10;1746;5554;669;1099329;1040777;5032;89.9;85.1;0.4
44;2021-09-11;1004;3740;223;1100333;1044517;5255;89.9;85.4;0.4
44;2021-09-12;210;861;36;1100543;1045378;5291;90.0;85.4;0.4
44;2021-09-13;1096;3291;896;1101639;1048669;6187;90.0;85.7;0.5
44;2021-09-14;1058;3047;1341;1102697;1051716;7528;90.1;86.0;0.6
44;2021-09-15;1385;4267;1045;1104082;1055983;8573;90.2;86.3;0.7
44;2021-09-16;930;2225;1176;1105012;1058208;9749;90.3;86.5;0.8
44;2021-09-17;1157;3715;1204;1106169;1061923;10953;90.4;86.8;0.9
44;2021-09-18;675;2956;202;1106844;1064879;11155;90.5;87.0;0.9
44;2021-09-19;175;688;53;1107019;1065567;11208;90.5;87.1;0.9
44;2021-09-20;832;2028;1140;1107851;1067595;12348;90.5;87.3;1.0
44;2021-09-21;716;1798;1087;1108567;1069393;13435;90.6;87.4;1.1
44;2021-09-22;882;3277;936;1109449;1072670;14371;90.7;87.7;1.2
44;2021-09-23;796;1835;1470;1110245;1074505;15841;90.7;87.8;1.3
44;2021-09-24;1001;2819;1154;1111246;1077324;16995;90.8;88.1;1.4
44;2021-09-25;462;2153;257;1111708;1079477;17252;90.9;88.2;1.4
44;2021-09-26;164;469;54;1111872;1079946;17306;90.9;88.3;1.4
44;2021-09-27;719;1661;1050;1112591;1081607;18356;90.9;88.4;1.5
44;2021-09-28;587;1508;1417;1113178;1083115;19773;91.0;88.5;1.6
44;2021-09-29;919;2384;1196;1114097;1085499;20969;91.1;88.7;1.7
44;2021-09-30;664;1425;1616;1114761;1086924;22585;91.1;88.8;1.8
44;2021-10-01;892;2061;1346;1115653;1088985;23931;91.2;89.0;2.0
44;2021-10-02;461;1216;241;1116114;1090201;24172;91.2;89.1;2.0
44;2021-10-03;183;323;58;1116297;1090524;24230;91.2;89.1;2.0
44;2021-10-04;486;881;561;1116783;1091405;24791;91.3;89.2;2.0
44;2021-10-05;470;908;1041;1117253;1092313;25832;91.3;89.3;2.1
44;2021-10-06;690;1467;943;1117943;1093780;26775;91.4;89.4;2.2
44;2021-10-07;521;1010;1323;1118464;1094790;28098;91.4;89.5;2.3
44;2021-10-08;793;1457;1256;1119257;1096247;29354;91.5;89.6;2.4
44;2021-10-09;353;839;340;1119610;1097086;29694;91.5;89.7;2.4
44;2021-10-10;98;188;123;1119708;1097274;29817;91.5;89.7;2.4
44;2021-10-11;493;960;1182;1120201;1098234;30999;91.6;89.8;2.5
44;2021-10-12;440;794;1408;1120641;1099028;32407;91.6;89.8;2.6
44;2021-10-13;597;1047;1065;1121238;1100075;33472;91.6;89.9;2.7
44;2021-10-14;535;893;1372;1121773;1100968;34844;91.7;90.0;2.8
44;2021-10-15;667;1225;1559;1122440;1102193;36403;91.7;90.1;3.0
44;2021-10-16;311;587;301;1122751;1102780;36704;91.8;90.1;3.0
44;2021-10-17;81;161;82;1122832;1102941;36786;91.8;90.1;3.0
44;2021-10-18;559;741;1361;1123391;1103682;38147;91.8;90.2;3.1
44;2021-10-19;217;637;1582;1123608;1104319;39729;91.8;90.3;3.2
44;2021-10-20;325;957;1711;1123933;1105276;41440;91.9;90.3;3.4
44;2021-10-21;211;644;1375;1124144;1105920;42815;91.9;90.4;3.5
44;2021-10-22;254;974;1862;1124398;1106894;44677;91.9;90.5;3.7
44;2021-10-23;123;473;451;1124521;1107367;45128;91.9;90.5;3.7
44;2021-10-24;32;183;111;1124553;1107550;45239;91.9;90.5;3.7
44;2021-10-25;238;524;1522;1124791;1108074;46761;91.9;90.6;3.8
44;2021-10-26;181;418;1488;1124972;1108492;48249;91.9;90.6;3.9
44;2021-10-27;266;597;1898;1125238;1109089;50147;92.0;90.6;4.1
44;2021-10-28;199;453;1885;1125437;1109542;52032;92.0;90.7;4.3
44;2021-10-29;256;705;2418;1125693;1110247;54450;92.0;90.7;4.5
44;2021-10-30;77;291;564;1125770;1110538;55014;92.0;90.8;4.5
44;2021-10-31;31;118;174;1125801;1110656;55188;92.0;90.8;4.5
44;2021-11-01;20;32;17;1125821;1110688;55205;92.0;90.8;4.5
44;2021-11-02;196;410;1589;1126017;1111098;56794;92.0;90.8;4.6
44;2021-11-03;210;536;1857;1126227;1111634;58651;92.1;90.9;4.8
44;2021-11-04;215;449;2170;1126442;1112083;60821;92.1;90.9;5.0
44;2021-11-05;234;650;2512;1126676;1112733;63333;92.1;90.9;5.2
44;2021-11-06;85;256;846;1126761;1112989;64179;92.1;91.0;5.2
44;2021-11-07;13;104;42;1126774;1113093;64221;92.1;91.0;5.2
44;2021-11-08;163;507;2277;1126937;1113600;66498;92.1;91.0;5.4
44;2021-11-09;171;481;3669;1127108;1114081;70167;92.1;91.1;5.7
44;2021-11-10;247;530;3524;1127355;1114611;73691;92.1;91.1;6.0
44;2021-11-11;16;23;61;1127371;1114634;73752;92.1;91.1;6.0
44;2021-11-12;249;501;3810;1127620;1115135;77562;92.2;91.1;6.3
44;2021-11-13;99;213;919;1127719;1115348;78481;92.2;91.2;6.4
44;2021-11-14;2;8;8;1127721;1115356;78489;92.2;91.2;6.4
44;2021-11-15;150;289;3467;1127871;1115645;81956;92.2;91.2;6.7
44;2021-11-16;170;289;4807;1128041;1115934;86763;92.2;91.2;7.1
44;2021-11-17;267;373;4270;1128308;1116307;91033;92.2;91.2;7.4
44;2021-11-18;171;302;4848;1128479;1116609;95881;92.2;91.3;7.8
44;2021-11-19;234;353;5181;1128713;1116962;101062;92.3;91.3;8.3
44;2021-11-20;160;170;1242;1128873;1117132;102304;92.3;91.3;8.4
44;2021-11-21;5;16;10;1128878;1117148;102314;92.3;91.3;8.4
44;2021-11-22;153;175;3955;1129031;1117323;106269;92.3;91.3;8.7
44;2021-11-23;219;201;5931;1129250;1117524;112200;92.3;91.3;9.2
44;2021-11-24;359;304;5405;1129609;1117828;117605;92.3;91.4;9.6
44;2021-11-25;202;239;6314;1129811;1118067;123919;92.3;91.4;10.1
44;2021-11-26;256;352;8274;1130067;1118419;132193;92.4;91.4;10.8
44;2021-11-27;127;197;3007;1130194;1118616;135200;92.4;91.4;11.1
44;2021-11-28;10;19;635;1130204;1118635;135835;92.4;91.4;11.1
44;2021-11-29;159;200;6665;1130363;1118835;142500;92.4;91.4;11.6
44;2021-11-30;209;217;9987;1130572;1119052;152487;92.4;91.5;12.5
44;2021-12-01;190;236;8782;1130762;1119288;161269;92.4;91.5;13.2
44;2021-12-02;150;177;11079;1130912;1119465;172348;92.4;91.5;14.1
44;2021-12-03;172;273;12110;1131084;1119738;184458;92.4;91.5;15.1
44;2021-12-04;83;131;4649;1131167;1119869;189107;92.5;91.5;15.5
44;2021-12-05;13;13;1013;1131180;1119882;190120;92.5;91.5;15.5
44;2021-12-06;107;177;10019;1131287;1120059;200139;92.5;91.5;16.4
44;2021-12-07;174;209;13342;1131461;1120268;213481;92.5;91.6;17.4
44;2021-12-08;192;285;11436;1131653;1120553;224917;92.5;91.6;18.4
44;2021-12-09;156;255;13789;1131809;1120808;238706;92.5;91.6;19.5
44;2021-12-10;167;284;14956;1131976;1121092;253662;92.5;91.6;20.7
44;2021-12-11;113;197;6838;1132089;1121289;260500;92.5;91.6;21.3
44;2021-12-12;14;28;2184;1132103;1121317;262684;92.5;91.6;21.5
44;2021-12-13;161;209;13047;1132264;1121526;275731;92.5;91.7;22.5
44;2021-12-14;196;254;17949;1132460;1121780;293680;92.6;91.7;24.0
44;2021-12-15;246;346;14893;1132706;1122126;308573;92.6;91.7;25.2
44;2021-12-16;174;262;17617;1132880;1122388;326190;92.6;91.7;26.7
44;2021-12-17;236;356;19902;1133116;1122744;346092;92.6;91.8;28.3
44;2021-12-18;161;208;9009;1133277;1122952;355101;92.6;91.8;29.0
44;2021-12-19;35;36;3394;1133312;1122988;358495;92.6;91.8;29.3
44;2021-12-20;257;304;15955;1133569;1123292;374450;92.7;91.8;30.6
44;2021-12-21;312;322;18347;1133881;1123614;392797;92.7;91.8;32.1
44;2021-12-22;289;276;15916;1134170;1123890;408713;92.7;91.9;33.4
44;2021-12-23;261;218;13652;1134431;1124108;422365;92.7;91.9;34.5
44;2021-12-24;66;52;2673;1134497;1124160;425038;92.7;91.9;34.7
44;2021-12-25;3;4;126;1134500;1124164;425164;92.7;91.9;34.8
44;2021-12-26;4;9;443;1134504;1124173;425607;92.7;91.9;34.8
44;2021-12-27;251;203;12456;1134755;1124376;438063;92.7;91.9;35.8
44;2021-12-28;290;240;14637;1135045;1124616;452700;92.8;91.9;37.0
44;2021-12-29;278;221;12759;1135323;1124837;465459;92.8;91.9;38.0
44;2021-12-30;280;194;12065;1135603;1125031;477524;92.8;92.0;39.0
44;2021-12-31;56;38;1876;1135659;1125069;479400;92.8;92.0;39.2
44;2022-01-01;2;1;140;1135661;1125070;479540;92.8;92.0;39.2
44;2022-01-02;5;7;272;1135666;1125077;479812;92.8;92.0;39.2
44;2022-01-03;199;224;13344;1135865;1125301;493156;92.8;92.0;40.3
44;2022-01-04;309;325;18959;1136174;1125626;512115;92.9;92.0;41.9
44;2022-01-05;366;405;16272;1136540;1126031;528387;92.9;92.0;43.2
44;2022-01-06;290;299;19483;1136830;1126330;547870;92.9;92.1;44.8
44;2022-01-07;293;363;20284;1137123;1126693;568154;92.9;92.1;46.4
44;2022-01-08;244;236;10782;1137367;1126929;578936;93.0;92.1;47.3
44;2022-01-09;62;52;3967;1137429;1126981;582903;93.0;92.1;47.6
45;2020-12-27;3;1;0;3;1;0;0.0;0.0;0.0
45;2020-12-28;0;0;0;3;1;0;0.0;0.0;0.0
45;2020-12-29;0;0;0;3;1;0;0.0;0.0;0.0
45;2020-12-30;0;0;0;3;1;0;0.0;0.0;0.0
45;2020-12-31;0;0;0;3;1;0;0.0;0.0;0.0
45;2021-01-01;0;0;0;3;1;0;0.0;0.0;0.0
45;2021-01-02;0;0;0;3;1;0;0.0;0.0;0.0
45;2021-01-03;0;0;0;3;1;0;0.0;0.0;0.0
45;2021-01-04;0;0;0;3;1;0;0.0;0.0;0.0
45;2021-01-05;73;0;0;76;1;0;0.0;0.0;0.0
45;2021-01-06;87;0;0;163;1;0;0.0;0.0;0.0
45;2021-01-07;230;1;0;393;2;0;0.1;0.0;0.0
45;2021-01-08;215;0;0;608;2;0;0.1;0.0;0.0
45;2021-01-09;38;0;0;646;2;0;0.1;0.0;0.0
45;2021-01-10;22;0;0;668;2;0;0.1;0.0;0.0
45;2021-01-11;267;1;0;935;3;0;0.2;0.0;0.0
45;2021-01-12;618;3;0;1553;6;0;0.3;0.0;0.0
45;2021-01-13;506;1;0;2059;7;0;0.4;0.0;0.0
45;2021-01-14;510;35;0;2569;42;0;0.4;0.0;0.0
45;2021-01-15;396;2;0;2965;44;0;0.5;0.0;0.0
45;2021-01-16;48;1;0;3013;45;0;0.5;0.0;0.0
45;2021-01-17;27;0;0;3040;45;0;0.5;0.0;0.0
45;2021-01-18;749;1;0;3789;46;0;0.7;0.0;0.0
45;2021-01-19;1153;6;0;4942;52;0;0.8;0.0;0.0
45;2021-01-20;2030;14;0;6972;66;0;1.2;0.0;0.0
45;2021-01-21;2462;6;0;9434;72;0;1.6;0.0;0.0
45;2021-01-22;1387;6;0;10821;78;0;1.9;0.0;0.0
45;2021-01-23;154;1;0;10975;79;0;1.9;0.0;0.0
45;2021-01-24;34;0;0;11009;79;0;1.9;0.0;0.0
45;2021-01-25;567;4;0;11576;83;0;2.0;0.0;0.0
45;2021-01-26;886;20;0;12462;103;0;2.1;0.0;0.0
45;2021-01-27;889;42;0;13351;145;0;2.3;0.0;0.0
45;2021-01-28;945;209;0;14296;354;0;2.5;0.1;0.0
45;2021-01-29;612;131;0;14908;485;0;2.6;0.1;0.0
45;2021-01-30;61;33;0;14969;518;0;2.6;0.1;0.0
45;2021-01-31;39;23;0;15008;541;0;2.6;0.1;0.0
45;2021-02-01;485;205;0;15493;746;0;2.7;0.1;0.0
45;2021-02-02;764;452;0;16257;1198;0;2.8;0.2;0.0
45;2021-02-03;746;473;0;17003;1671;0;2.9;0.3;0.0
45;2021-02-04;738;274;0;17741;1945;0;3.1;0.3;0.0
45;2021-02-05;438;154;0;18179;2099;0;3.1;0.4;0.0
45;2021-02-06;44;27;0;18223;2126;0;3.1;0.4;0.0
45;2021-02-07;6;29;0;18229;2155;0;3.1;0.4;0.0
45;2021-02-08;459;183;0;18688;2338;0;3.2;0.4;0.0
45;2021-02-09;976;415;0;19664;2753;0;3.4;0.5;0.0
45;2021-02-10;1213;796;0;20877;3549;0;3.6;0.6;0.0
45;2021-02-11;1349;1484;0;22226;5033;0;3.8;0.9;0.0
45;2021-02-12;1034;1121;0;23260;6154;0;4.0;1.1;0.0
45;2021-02-13;90;149;0;23350;6303;0;4.0;1.1;0.0
45;2021-02-14;40;13;0;23390;6316;0;4.0;1.1;0.0
45;2021-02-15;528;617;0;23918;6933;0;4.1;1.2;0.0
45;2021-02-16;774;976;0;24692;7909;0;4.2;1.4;0.0
45;2021-02-17;618;1072;0;25310;8981;0;4.4;1.5;0.0
45;2021-02-18;842;916;0;26152;9897;0;4.5;1.7;0.0
45;2021-02-19;827;808;0;26979;10705;0;4.6;1.8;0.0
45;2021-02-20;59;96;0;27038;10801;0;4.7;1.9;0.0
45;2021-02-21;18;46;0;27056;10847;0;4.7;1.9;0.0
45;2021-02-22;382;632;0;27438;11479;0;4.7;2.0;0.0
45;2021-02-23;768;805;0;28206;12284;0;4.9;2.1;0.0
45;2021-02-24;610;927;0;28816;13211;0;5.0;2.3;0.0
45;2021-02-25;949;842;0;29765;14053;0;5.1;2.4;0.0
45;2021-02-26;1027;711;0;30792;14764;0;5.3;2.5;0.0
45;2021-02-27;296;62;0;31088;14826;0;5.3;2.5;0.0
45;2021-02-28;26;9;0;31114;14835;0;5.4;2.6;0.0
45;2021-03-01;536;361;0;31650;15196;0;5.4;2.6;0.0
45;2021-03-02;713;708;0;32363;15904;0;5.6;2.7;0.0
45;2021-03-03;949;857;0;33312;16761;0;5.7;2.9;0.0
45;2021-03-04;1124;967;0;34436;17728;0;5.9;3.0;0.0
45;2021-03-05;1448;887;0;35884;18615;0;6.2;3.2;0.0
45;2021-03-06;2080;140;0;37964;18755;0;6.5;3.2;0.0
45;2021-03-07;189;67;0;38153;18822;0;6.6;3.2;0.0
45;2021-03-08;779;786;0;38932;19608;0;6.7;3.4;0.0
45;2021-03-09;1301;721;0;40233;20329;0;6.9;3.5;0.0
45;2021-03-10;1608;922;0;41841;21251;0;7.2;3.7;0.0
45;2021-03-11;1768;759;0;43609;22010;0;7.5;3.8;0.0
45;2021-03-12;2094;648;0;45703;22658;0;7.9;3.9;0.0
45;2021-03-13;1072;55;0;46775;22713;0;8.0;3.9;0.0
45;2021-03-14;67;49;0;46842;22762;0;8.1;3.9;0.0
45;2021-03-15;885;552;0;47727;23314;0;8.2;4.0;0.0
45;2021-03-16;1034;806;0;48761;24120;0;8.4;4.1;0.0
45;2021-03-17;1092;627;0;49853;24747;0;8.6;4.3;0.0
45;2021-03-18;1079;577;0;50932;25324;0;8.8;4.4;0.0
45;2021-03-19;1732;424;0;52664;25748;0;9.1;4.4;0.0
45;2021-03-20;582;82;0;53246;25830;0;9.2;4.4;0.0
45;2021-03-21;34;36;0;53280;25866;0;9.2;4.4;0.0
45;2021-03-22;1010;490;0;54290;26356;0;9.3;4.5;0.0
45;2021-03-23;2090;703;0;56380;27059;0;9.7;4.7;0.0
45;2021-03-24;1971;515;0;58351;27574;0;10.0;4.7;0.0
45;2021-03-25;3169;457;0;61520;28031;0;10.6;4.8;0.0
45;2021-03-26;3528;492;0;65048;28523;0;11.2;4.9;0.0
45;2021-03-27;1857;122;0;66905;28645;0;11.5;4.9;0.0
45;2021-03-28;91;38;0;66996;28683;0;11.5;4.9;0.0
45;2021-03-29;1627;556;0;68623;29239;0;11.8;5.0;0.0
45;2021-03-30;2830;827;0;71453;30066;0;12.3;5.2;0.0
45;2021-03-31;2249;595;0;73702;30661;0;12.7;5.3;0.0
45;2021-04-01;3147;599;0;76849;31260;0;13.2;5.4;0.0
45;2021-04-02;2912;540;0;79761;31800;0;13.7;5.5;0.0
45;2021-04-03;855;105;0;80616;31905;0;13.9;5.5;0.0
45;2021-04-04;123;38;0;80739;31943;0;13.9;5.5;0.0
45;2021-04-05;54;2;0;80793;31945;0;13.9;5.5;0.0
45;2021-04-06;1871;822;0;82664;32767;0;14.2;5.6;0.0
45;2021-04-07;1983;1179;0;84647;33946;0;14.6;5.8;0.0
45;2021-04-08;2993;1071;0;87640;35017;0;15.1;6.0;0.0
45;2021-04-09;3779;692;0;91419;35709;0;15.7;6.1;0.0
45;2021-04-10;2410;200;0;93829;35909;0;16.1;6.2;0.0
45;2021-04-11;183;46;0;94012;35955;0;16.2;6.2;0.0
45;2021-04-12;2631;696;0;96643;36651;0;16.6;6.3;0.0
45;2021-04-13;3977;1175;0;100620;37826;0;17.3;6.5;0.0
45;2021-04-14;3053;1293;0;103673;39119;0;17.8;6.7;0.0
45;2021-04-15;3668;1114;0;107341;40233;0;18.5;6.9;0.0
45;2021-04-16;3903;780;0;111244;41013;0;19.1;7.1;0.0
45;2021-04-17;1611;163;0;112855;41176;0;19.4;7.1;0.0
45;2021-04-18;205;47;0;113060;41223;0;19.4;7.1;0.0
45;2021-04-19;1998;993;0;115058;42216;0;19.8;7.3;0.0
45;2021-04-20;3196;1769;0;118254;43985;0;20.3;7.6;0.0
